dataset,config,epsilon,split,target,fingerprint,binning,n_bins,structure,cliques,edges,access,arm,auc,tpr_at_fpr_0.01,n_tree,edge_mae_vs_target,tree_recall,aux_set,gl_recall
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,aux,recovered,black-box,1way_cc,0.5657321382602793,0.0193753614806246,20,0.1202483894975071,0.55,,0.8
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,aux,recovered,black-box,gl_cc,0.5206260426522064,0.0121457489878542,20,0.1202483894975071,0.55,,0.8
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,aux,recovered,black-box,tree_cc,0.5255756108813607,0.0153267784846732,20,0.1202483894975071,0.55,,0.8
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,shadow,recovered,black-box,all,0.5582765272451917,0.0338345864661654,41,0.1202483894975071,0.5,reference set (labels predicted from the release),0.6
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,shadow,recovered,black-box,star,0.556249895525831,0.0341237709658762,41,0.1202483894975071,0.5,reference set (labels predicted from the release),0.6
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,shadow,recovered,black-box,1way,0.5584105884988149,0.0274725274725274,41,0.1202483894975071,0.5,reference set (labels predicted from the release),0.6
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,shadow,recovered,black-box,gl,0.4979101823032459,0.0089647194910352,41,0.1202483894975071,0.5,reference set (labels predicted from the release),0.6
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,shadow,recovered,black-box,tree,0.525181785054009,0.0242914979757085,41,0.1202483894975071,0.5,reference set (labels predicted from the release),0.6
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,shadow,recovered,black-box,all_cc,0.5680399308631741,0.0179294389820705,41,0.1202483894975071,0.5,reference set (labels predicted from the release),0.6
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,shadow,recovered,black-box,star_cc,0.5651173286707207,0.0170618854829381,41,0.1202483894975071,0.5,reference set (labels predicted from the release),0.6
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,shadow,recovered,black-box,1way_cc,0.5657806142746818,0.0193753614806246,41,0.1202483894975071,0.5,reference set (labels predicted from the release),0.6
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,shadow,recovered,black-box,gl_cc,0.5001444250911851,0.0147484094852515,41,0.1202483894975071,0.5,reference set (labels predicted from the release),0.6
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,shadow,recovered,black-box,tree_cc,0.5234078972442222,0.0228455754771544,41,0.1202483894975071,0.5,reference set (labels predicted from the release),0.6
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,public,known,white-box,all,0.54019029343033,0.0121457489878542,0,0.0,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,public,known,white-box,star,0.54019029343033,0.0121457489878542,0,0.0,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,public,known,white-box,1way,0.809451819856444,0.1570271833429728,0,0.0,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,public,known,white-box,gl,0.5219569599855575,0.0115673799884326,0,0.0,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,public,known,white-box,all_cc,0.5575540674719257,0.0098322729901677,0,0.0,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,public,known,white-box,star_cc,0.5575540674719257,0.0098322729901677,0,0.0,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,public,known,white-box,1way_cc,0.8103016545365191,0.1648351648351648,0,0.0,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,public,known,white-box,gl_cc,0.5317116713526814,0.0098322729901677,0,0.0,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,true,known,white-box,all,0.7264134101371704,0.0879120879120879,20,0.0,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,true,known,white-box,star,0.7697385972713018,0.1353383458646616,20,0.0,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,true,known,white-box,1way,0.8137063423342705,0.1902834008097166,20,0.0,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,true,known,white-box,gl,0.5276012396486993,0.0228455754771544,20,0.0,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,true,known,white-box,tree,0.5404841583728106,0.0182186234817813,20,0.0,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,true,known,white-box,all_cc,0.7359381111738885,0.0977443609022556,20,0.0,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,true,known,white-box,star_cc,0.7840303292691488,0.1550028918449971,20,0.0,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,true,known,white-box,1way_cc,0.8143676220341873,0.1711972238288027,20,0.0,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,true,known,white-box,gl_cc,0.5329991274317407,0.009253903990746,20,0.0,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,true,known,white-box,tree_cc,0.5429855207159741,0.0144592249855407,20,0.0,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,true,recovered,white-box,all,0.5625216888374783,0.0387507229612492,20,0.1202483894975071,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,true,recovered,white-box,star,0.5579458873952333,0.0300751879699248,20,0.1202483894975071,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,true,recovered,white-box,1way,0.5575925139661069,0.0286292654713707,20,0.1202483894975071,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,true,recovered,white-box,gl,0.5156223150138575,0.0109890109890109,20,0.1202483894975071,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,true,recovered,white-box,tree,0.5363603539752003,0.0208212839791787,20,0.1202483894975071,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,true,recovered,white-box,all_cc,0.572481336734455,0.0231347599768652,20,0.1202483894975071,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,true,recovered,white-box,star_cc,0.5665990231247304,0.0190861769809138,20,0.1202483894975071,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,true,recovered,white-box,1way_cc,0.5654155397386307,0.0176402544823597,20,0.1202483894975071,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,true,recovered,white-box,gl_cc,0.5178268035584738,0.0066512434933487,20,0.1202483894975071,,,
COMBINED,dp_quantile32/k10_l20,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,dp_quantile,32,forest,true,recovered,white-box,tree_cc,0.5374615952954864,0.0193753614806246,20,0.1202483894975071,,,
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,public,aux,black-box,all,0.5144632367936293,0.0173510699826489,0,0.1528578018875503,,,
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,public,aux,black-box,star,0.5144632367936293,0.0173510699826489,0,0.1528578018875503,,,
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,public,aux,black-box,1way,0.5111100338663466,0.0133024869866975,0,0.1528578018875503,,,
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,public,aux,black-box,gl,0.5151643002570899,0.0196645459803354,0,0.1528578018875503,,,
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,public,aux,black-box,all_cc,0.5182400197915866,0.009253903990746,0,0.1528578018875503,,,
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,public,aux,black-box,star_cc,0.5182400197915866,0.009253903990746,0,0.1528578018875503,,,
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,public,aux,black-box,1way_cc,0.5108165032412066,0.0104106419895893,0,0.1528578018875503,,,
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,public,aux,black-box,gl_cc,0.5235483105273188,0.0164835164835164,0,0.1528578018875503,,,
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,public,recovered,black-box,all,0.5287954211897017,0.0205320994794679,0,0.1167359619329083,,,
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,public,recovered,black-box,star,0.5287954211897017,0.0205320994794679,0,0.1167359619329083,,,
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,public,recovered,black-box,1way,0.5534927804170274,0.0254482359745517,0,0.1167359619329083,,,
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,public,recovered,black-box,gl,0.5200463363834218,0.0182186234817813,0,0.1167359619329083,,,
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,public,recovered,black-box,all_cc,0.5405035487785717,0.0159051474840948,0,0.1167359619329083,,,
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,public,recovered,black-box,star_cc,0.5405035487785717,0.0159051474840948,0,0.1167359619329083,,,
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,public,recovered,black-box,1way_cc,0.561587940504886,0.0118565644881434,0,0.1167359619329083,,,
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,public,recovered,black-box,gl_cc,0.5267948662229162,0.0101214574898785,0,0.1167359619329083,,,
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,recovered,aux,black-box,all,0.5178308153665623,0.0130133024869866,50,0.1528578018875503,0.22,,1.0
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,recovered,aux,black-box,star,0.5161943319838056,0.009253903990746,50,0.1528578018875503,0.22,,1.0
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,recovered,aux,black-box,1way,0.5133820545137855,0.0127241179872758,50,0.1528578018875503,0.22,,1.0
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,recovered,aux,black-box,gl,0.5325474647044467,0.0109890109890109,50,0.1528578018875503,0.22,,1.0
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,recovered,aux,black-box,tree,0.5073884132296058,0.0130133024869866,50,0.1528578018875503,0.22,,1.0
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,recovered,aux,black-box,all_cc,0.519491035280509,0.0075187969924812,50,0.1528578018875503,0.22,,1.0
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,recovered,aux,black-box,star_cc,0.5165222972950384,0.0101214574898785,50,0.1528578018875503,0.22,,1.0
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,recovered,aux,black-box,1way_cc,0.5122874995403137,0.0104106419895893,50,0.1528578018875503,0.22,,1.0
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,recovered,aux,black-box,gl_cc,0.5456694203271629,0.0063620589936379,50,0.1528578018875503,0.22,,1.0
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,recovered,aux,black-box,tree_cc,0.5072001925667883,0.0066512434933487,50,0.1528578018875503,0.22,,1.0
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,recovered,recovered,black-box,all,0.5617815102451549,0.0179294389820705,50,0.1167359619329083,0.98,,1.0
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,recovered,recovered,black-box,star,0.5683668932223847,0.0216888374783111,50,0.1167359619329083,0.98,,1.0
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,recovered,recovered,black-box,1way,0.5596535803715603,0.0231347599768652,50,0.1167359619329083,0.98,,1.0
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,recovered,recovered,black-box,gl,0.5500295870846525,0.0104106419895893,50,0.1167359619329083,0.98,,1.0
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,recovered,recovered,black-box,tree,0.5097055667180401,0.0072296124927703,50,0.1167359619329083,0.98,,1.0
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,recovered,recovered,black-box,all_cc,0.5737764821123507,0.0170618854829381,50,0.1167359619329083,0.98,,1.0
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,recovered,recovered,black-box,star_cc,0.581389556594911,0.0127241179872758,50,0.1167359619329083,0.98,,1.0
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,recovered,recovered,black-box,1way_cc,0.5662917854886215,0.0127241179872758,50,0.1167359619329083,0.98,,1.0
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,recovered,recovered,black-box,gl_cc,0.5604923825793919,0.0161943319838056,50,0.1167359619329083,0.98,,1.0
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,recovered,recovered,black-box,tree_cc,0.5135639231471297,0.0072296124927703,50,0.1167359619329083,0.98,,1.0
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,aux,aux,black-box,all,0.5151820190761475,0.009253903990746,50,0.1528578018875503,0.02,,0.88
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,aux,aux,black-box,star,0.5162575179611991,0.0104106419895893,50,0.1528578018875503,0.02,,0.88
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,aux,aux,black-box,1way,0.5139908463912115,0.0135916714864083,50,0.1528578018875503,0.02,,0.88
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,aux,aux,black-box,gl,0.5322325377695015,0.0130133024869866,50,0.1528578018875503,0.02,,0.88
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,aux,aux,black-box,tree,0.5016117438995443,0.0141700404858299,50,0.1528578018875503,0.02,,0.88
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,aux,aux,black-box,all_cc,0.5151509275634618,0.0101214574898785,50,0.1528578018875503,0.02,,0.88
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,aux,aux,black-box,star_cc,0.5163360825362651,0.0104106419895893,50,0.1528578018875503,0.02,,0.88
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,aux,aux,black-box,1way_cc,0.5125435866232946,0.0089647194910352,50,0.1528578018875503,0.02,,0.88
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,aux,aux,black-box,gl_cc,0.5421517332682528,0.0147484094852515,50,0.1528578018875503,0.02,,0.88
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,aux,aux,black-box,tree_cc,0.5019062774767065,0.0118565644881434,50,0.1528578018875503,0.02,,0.88
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,aux,recovered,black-box,all,0.5609537405095665,0.0254482359745517,50,0.1167359619329083,0.52,,0.88
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,aux,recovered,black-box,star,0.5671222297629356,0.0161943319838056,50,0.1167359619329083,0.52,,0.88
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,aux,recovered,black-box,1way,0.5573621693183604,0.0294968189705031,50,0.1167359619329083,0.52,,0.88
COMBINED,dp_quantile32/k50_l50,10.0,1,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,dp_quantile,32,forest,aux,recovered,black-box,gl,0.5533841272812979,0.0095430884904569,50,0.1167359619329083,0.52,,0.88
