run_id,timestamp,dataset,experiment,attack,variant,generator,split,auc,aupr,tpr_at_fpr_0.01,tpr_at_fpr_0.1,precision_at_5pct,n,n_members,tag,notes
BRCA__mahalamia__nd__s5__5a1e4773,2026-09-20T18:38:45+00:00,BRCA,mahala_geometry_brca,mahalamia,pca600_exact,nd,5,0.6938126241914344,0.8987645130388734,0.10321100917431193,0.29243119266055045,1.0,1089,872,aux_exact_pca600,MahalaMIA geometry: conditioning x projection x band x scaling x class
COMBINED__mahalamia__cvae__s2__07598877,2026-09-20T18:38:45+00:00,COMBINED,mahala_geometry_combined,mahalamia,ridge1.0e-6_cc,cvae,2,0.7597562157951571,0.9244239991924874,0.13736263736263737,0.43695777906304223,0.9907834101382489,4323,3458,aux_ridge1e-06_cc,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s1__bbe59c8d,2026-09-20T18:38:47+00:00,BRCA,mahala_geometry_brca,mahalamia,pca400_exact,mvn,1,0.5786715680594908,0.823005707874796,0.002296211251435132,0.11021814006888633,0.8181818181818182,1089,871,aux_exact_pca400,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s2__bbe59c8d,2026-09-20T18:38:47+00:00,BRCA,mahala_geometry_brca,mahalamia,pca400_exact,mvn,2,0.5820000210661583,0.8307564413996251,0.03788748564867968,0.12629161882893225,0.8545454545454545,1089,871,aux_exact_pca400,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s3__bbe59c8d,2026-09-20T18:38:48+00:00,BRCA,mahala_geometry_brca,mahalamia,pca400_exact,mvn,3,0.5251635260535713,0.786484217791734,0.006888633754305396,0.0574052812858783,0.6909090909090909,1089,871,aux_exact_pca400,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s4__bbe59c8d,2026-09-20T18:38:48+00:00,BRCA,mahala_geometry_brca,mahalamia,pca400_exact,mvn,4,0.5524547340924173,0.8146111408127042,0.010332950631458095,0.08840413318025259,0.7818181818181819,1089,871,aux_exact_pca400,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s5__bbe59c8d,2026-09-20T18:38:48+00:00,BRCA,mahala_geometry_brca,mahalamia,pca400_exact,mvn,5,0.5318035767133134,0.8148131308830968,0.011467889908256881,0.11811926605504587,0.8181818181818182,1089,872,aux_exact_pca400,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s1__bbe59c8d,2026-09-20T18:38:49+00:00,BRCA,mahala_geometry_brca,mahalamia,pca400_exact,cvae,1,0.594386922128946,0.8499119795538623,0.018369690011481057,0.2158438576349024,0.8545454545454545,1089,871,aux_exact_pca400,MahalaMIA geometry: conditioning x projection x band x scaling x class
COMBINED__mahalamia__cvae__s3__07598877,2026-09-20T18:38:49+00:00,COMBINED,mahala_geometry_combined,mahalamia,ridge1.0e-6_cc,cvae,3,0.7821357528993673,0.9325605392090963,0.16310005783689993,0.44881434355118566,0.9953917050691244,4323,3458,aux_ridge1e-06_cc,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s2__bbe59c8d,2026-09-20T18:38:49+00:00,BRCA,mahala_geometry_brca,mahalamia,pca400_exact,cvae,2,0.600480308408557,0.8572374757743834,0.03559127439724455,0.2296211251435132,0.8909090909090909,1089,871,aux_exact_pca400,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s3__bbe59c8d,2026-09-20T18:38:49+00:00,BRCA,mahala_geometry_brca,mahalamia,pca400_exact,cvae,3,0.5503059859488724,0.8266168177487823,0.02870264064293915,0.11251435132032148,0.8727272727272727,1089,871,aux_exact_pca400,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s4__bbe59c8d,2026-09-20T18:38:50+00:00,BRCA,mahala_geometry_brca,mahalamia,pca400_exact,cvae,4,0.5719619966504809,0.8477047873170283,0.027554535017221583,0.1997703788748565,0.8545454545454545,1089,871,aux_exact_pca400,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s5__bbe59c8d,2026-09-20T18:38:50+00:00,BRCA,mahala_geometry_brca,mahalamia,pca400_exact,cvae,5,0.5666828732084725,0.8481298733502931,0.034403669724770644,0.20642201834862386,0.8909090909090909,1089,872,aux_exact_pca400,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s1__bbe59c8d,2026-09-20T18:38:50+00:00,BRCA,mahala_geometry_brca,mahalamia,pca400_exact,nd,1,0.5847175554829943,0.8467019208026052,0.027554535017221583,0.1687715269804822,0.9090909090909091,1089,871,aux_exact_pca400,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s2__bbe59c8d,2026-09-20T18:38:51+00:00,BRCA,mahala_geometry_brca,mahalamia,pca400_exact,nd,2,0.5789770273544065,0.8497487827352643,0.0642939150401837,0.1997703788748565,0.9636363636363636,1089,871,aux_exact_pca400,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s3__bbe59c8d,2026-09-20T18:38:51+00:00,BRCA,mahala_geometry_brca,mahalamia,pca400_exact,nd,3,0.5377926879364645,0.818222667625422,0.029850746268656716,0.11251435132032148,0.8909090909090909,1089,871,aux_exact_pca400,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s4__bbe59c8d,2026-09-20T18:38:51+00:00,BRCA,mahala_geometry_brca,mahalamia,pca400_exact,nd,4,0.5570945554513951,0.8384252512281312,0.03329506314580941,0.16303099885189437,0.8909090909090909,1089,871,aux_exact_pca400,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s5__bbe59c8d,2026-09-20T18:38:52+00:00,BRCA,mahala_geometry_brca,mahalamia,pca400_exact,nd,5,0.5658161755379867,0.8445281646759332,0.04472477064220184,0.17889908256880735,0.9272727272727272,1089,872,aux_exact_pca400,MahalaMIA geometry: conditioning x projection x band x scaling x class
COMBINED__mahalamia__cvae__s4__07598877,2026-09-20T18:38:53+00:00,COMBINED,mahala_geometry_combined,mahalamia,ridge1.0e-6_cc,cvae,4,0.7394960007709358,0.9111311529539173,0.12575888985255854,0.30789245446660884,0.9953917050691244,4323,3459,aux_ridge1e-06_cc,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s1__673baf48,2026-09-20T18:38:54+00:00,BRCA,mahala_geometry_brca,mahalamia,drop5,mvn,1,0.9855222827289102,0.9965225986952776,0.8932261768082663,0.9563719862227325,1.0,1089,871,aux_ridge1e-06_drop5,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s2__673baf48,2026-09-20T18:38:54+00:00,BRCA,mahala_geometry_brca,mahalamia,drop5,mvn,2,0.9958499668208007,0.9989500795393135,0.9207807118254879,0.9919632606199771,1.0,1089,871,aux_ridge1e-06_drop5,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s3__673baf48,2026-09-20T18:38:55+00:00,BRCA,mahala_geometry_brca,mahalamia,drop5,mvn,3,0.98548015041237,0.9964748629648916,0.8737083811710677,0.9575200918484501,1.0,1089,871,aux_ridge1e-06_drop5,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s4__673baf48,2026-09-20T18:38:55+00:00,BRCA,mahala_geometry_brca,mahalamia,drop5,mvn,4,0.9917367994185741,0.9980761539720417,0.9506314580941446,0.9747416762342136,1.0,1089,871,aux_ridge1e-06_drop5,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s5__673baf48,2026-09-20T18:38:56+00:00,BRCA,mahala_geometry_brca,mahalamia,drop5,mvn,5,0.992020039741259,0.9980997291183977,0.9277522935779816,0.9827981651376146,1.0,1089,872,aux_ridge1e-06_drop5,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s1__673baf48,2026-09-20T18:38:56+00:00,BRCA,mahala_geometry_brca,mahalamia,drop5,cvae,1,0.998156711151371,0.9995335651880695,0.9690011481056258,0.9988518943742825,1.0,1089,871,aux_ridge1e-06_drop5,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s2__673baf48,2026-09-20T18:38:57+00:00,BRCA,mahala_geometry_brca,mahalamia,drop5,cvae,2,0.9943858688210324,0.998630983634128,0.9265212399540758,0.9862227324913893,1.0,1089,871,aux_ridge1e-06_drop5,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s3__673baf48,2026-09-20T18:38:57+00:00,BRCA,mahala_geometry_brca,mahalamia,drop5,cvae,3,0.9909415519438797,0.9977801176863659,0.8691159586681975,0.981630309988519,1.0,1089,871,aux_ridge1e-06_drop5,MahalaMIA geometry: conditioning x projection x band x scaling x class
COMBINED__mahalamia__cvae__s5__07598877,2026-09-20T18:38:57+00:00,COMBINED,mahala_geometry_combined,mahalamia,ridge1.0e-6_cc,cvae,5,0.7544047733770196,0.9180025067410182,0.1078346342873663,0.3590633130962706,0.9861751152073732,4323,3459,aux_ridge1e-06_cc,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s4__673baf48,2026-09-20T18:38:57+00:00,BRCA,mahala_geometry_brca,mahalamia,drop5,cvae,4,0.9933799597636377,0.9983639603959056,0.8840413318025259,0.9885189437428243,1.0,1089,871,aux_ridge1e-06_drop5,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s5__673baf48,2026-09-20T18:38:58+00:00,BRCA,mahala_geometry_brca,mahalamia,drop5,cvae,5,0.9959518877098044,0.9990670764486933,0.9461009174311926,0.9919724770642202,1.0,1089,872,aux_ridge1e-06_drop5,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s1__673baf48,2026-09-20T18:38:58+00:00,BRCA,mahala_geometry_brca,mahalamia,drop5,nd,1,0.7145482889012945,0.911983135487836,0.14695752009184845,0.399540757749713,1.0,1089,871,aux_ridge1e-06_drop5,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s2__673baf48,2026-09-20T18:38:59+00:00,BRCA,mahala_geometry_brca,mahalamia,drop5,nd,2,0.7346138046535144,0.9196851576251264,0.16073478760045926,0.43857634902411025,1.0,1089,871,aux_ridge1e-06_drop5,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s3__673baf48,2026-09-20T18:38:59+00:00,BRCA,mahala_geometry_brca,mahalamia,drop5,nd,3,0.6913491821064052,0.8970711138080274,0.09299655568312284,0.27784156142365096,1.0,1089,871,aux_ridge1e-06_drop5,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s4__673baf48,2026-09-20T18:39:00+00:00,BRCA,mahala_geometry_brca,mahalamia,drop5,nd,4,0.7032252288311442,0.9110322959237744,0.20091848450057406,0.4006888633754305,1.0,1089,871,aux_ridge1e-06_drop5,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s5__673baf48,2026-09-20T18:39:00+00:00,BRCA,mahala_geometry_brca,mahalamia,drop5,nd,5,0.682328880057498,0.897586030350654,0.10206422018348624,0.3119266055045872,1.0,1089,872,aux_ridge1e-06_drop5,MahalaMIA geometry: conditioning x projection x band x scaling x class
COMBINED__mahalamia__nd__s1__07598877,2026-09-20T18:39:01+00:00,COMBINED,mahala_geometry_combined,mahalamia,ridge1.0e-6_cc,nd,1,0.6570131420146631,0.8611663676828853,0.027183342972816656,0.15442452284557548,0.8940092165898618,4323,3458,aux_ridge1e-06_cc,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s1__3527bff2,2026-09-20T18:39:03+00:00,BRCA,mahala_geometry_brca,mahalamia,drop20,mvn,1,0.9833682680457978,0.9960175100909062,0.8886337543053962,0.9483352468427095,1.0,1089,871,aux_ridge1e-06_drop20,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s2__3527bff2,2026-09-20T18:39:04+00:00,BRCA,mahala_geometry_brca,mahalamia,drop20,mvn,2,0.99553397444675,0.998865698477426,0.904707233065442,0.9942594718714122,1.0,1089,871,aux_ridge1e-06_drop20,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s3__3527bff2,2026-09-20T18:39:04+00:00,BRCA,mahala_geometry_brca,mahalamia,drop20,mvn,3,0.9832260714774751,0.9959208399848105,0.8668197474167624,0.947187141216992,1.0,1089,871,aux_ridge1e-06_drop20,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s4__3527bff2,2026-09-20T18:39:05+00:00,BRCA,mahala_geometry_brca,mahalamia,drop20,mvn,4,0.9898671778721073,0.997648768729394,0.939150401836969,0.9712973593570609,1.0,1089,871,aux_ridge1e-06_drop20,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s5__3527bff2,2026-09-20T18:39:05+00:00,BRCA,mahala_geometry_brca,mahalamia,drop20,mvn,5,0.9904081934638311,0.9977130545408779,0.9185779816513762,0.9724770642201835,1.0,1089,872,aux_ridge1e-06_drop20,MahalaMIA geometry: conditioning x projection x band x scaling x class
COMBINED__mahalamia__nd__s2__07598877,2026-09-20T18:39:05+00:00,COMBINED,mahala_geometry_combined,mahalamia,ridge1.0e-6_cc,nd,2,0.6755433492579828,0.8705787785070325,0.030364372469635626,0.1604973973395026,0.9447004608294931,4323,3458,aux_ridge1e-06_cc,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s1__3527bff2,2026-09-20T18:39:06+00:00,BRCA,mahala_geometry_brca,mahalamia,drop20,cvae,1,0.9982620419427211,0.9995599557714433,0.9724454649827784,0.9988518943742825,1.0,1089,871,aux_ridge1e-06_drop20,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s2__3527bff2,2026-09-20T18:39:06+00:00,BRCA,mahala_geometry_brca,mahalamia,drop20,cvae,2,0.9951073847417815,0.9988034404726913,0.9334098737083811,0.9885189437428243,1.0,1089,871,aux_ridge1e-06_drop20,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s3__3527bff2,2026-09-20T18:39:06+00:00,BRCA,mahala_geometry_brca,mahalamia,drop20,cvae,3,0.991220678540958,0.9978502171137178,0.8725602755453502,0.9827784156142365,1.0,1089,871,aux_ridge1e-06_drop20,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s4__3527bff2,2026-09-20T18:39:07+00:00,BRCA,mahala_geometry_brca,mahalamia,drop20,cvae,4,0.9941067422239543,0.9985357736657433,0.8909299655568312,0.9908151549942594,1.0,1089,871,aux_ridge1e-06_drop20,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s5__3527bff2,2026-09-20T18:39:07+00:00,BRCA,mahala_geometry_brca,mahalamia,drop20,cvae,5,0.996379951803154,0.999167533679225,0.9541284403669725,0.9919724770642202,1.0,1089,872,aux_ridge1e-06_drop20,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s1__3527bff2,2026-09-20T18:39:08+00:00,BRCA,mahala_geometry_brca,mahalamia,drop20,nd,1,0.6921654957393695,0.9043077313016605,0.14810562571756603,0.38002296211251435,1.0,1089,871,aux_ridge1e-06_drop20,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s2__3527bff2,2026-09-20T18:39:08+00:00,BRCA,mahala_geometry_brca,mahalamia,drop20,nd,2,0.7124838053908299,0.9112390938704025,0.13892078071182548,0.373134328358209,1.0,1089,871,aux_ridge1e-06_drop20,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s3__3527bff2,2026-09-20T18:39:09+00:00,BRCA,mahala_geometry_brca,mahalamia,drop20,nd,3,0.6715733260303984,0.8890155932465709,0.09184845005740529,0.2743972445464983,1.0,1089,871,aux_ridge1e-06_drop20,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s4__3527bff2,2026-09-20T18:39:09+00:00,BRCA,mahala_geometry_brca,mahalamia,drop20,nd,4,0.6862353721863512,0.9046004897228336,0.16647531572904709,0.39150401836969,1.0,1089,871,aux_ridge1e-06_drop20,MahalaMIA geometry: conditioning x projection x band x scaling x class
COMBINED__mahalamia__nd__s3__07598877,2026-09-20T18:39:10+00:00,COMBINED,mahala_geometry_combined,mahalamia,ridge1.0e-6_cc,nd,3,0.6842045086036568,0.868519983571989,0.026026604973973393,0.15934065934065933,0.8571428571428571,4323,3458,aux_ridge1e-06_cc,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s5__3527bff2,2026-09-20T18:39:10+00:00,BRCA,mahala_geometry_brca,mahalamia,drop20,nd,5,0.6592292732422949,0.8882951400885033,0.08944954128440367,0.2981651376146789,1.0,1089,872,aux_ridge1e-06_drop20,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s1__9635322c,2026-09-20T18:39:13+00:00,BRCA,mahala_geometry_brca,mahalamia,drop50,mvn,1,0.9807823971181495,0.9953957287630744,0.8737083811710677,0.9380022962112514,1.0,1089,871,aux_ridge1e-06_drop50,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s2__9635322c,2026-09-20T18:39:13+00:00,BRCA,mahala_geometry_brca,mahalamia,drop50,mvn,2,0.9949335889360535,0.9987069667325233,0.8840413318025259,0.9931113662456946,1.0,1089,871,aux_ridge1e-06_drop50,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s3__9635322c,2026-09-20T18:39:14+00:00,BRCA,mahala_geometry_brca,mahalamia,drop50,mvn,3,0.9806507336289617,0.9952805408115888,0.8599311136624569,0.9357060849598163,1.0,1089,871,aux_ridge1e-06_drop50,MahalaMIA geometry: conditioning x projection x band x scaling x class
COMBINED__mahalamia__nd__s4__07598877,2026-09-20T18:39:14+00:00,COMBINED,mahala_geometry_combined,mahalamia,ridge1.0e-6_cc,nd,4,0.6753048943710984,0.866572561621744,0.02804278693263949,0.14252674183289968,0.8894009216589862,4323,3459,aux_ridge1e-06_cc,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s4__9635322c,2026-09-20T18:39:14+00:00,BRCA,mahala_geometry_brca,mahalamia,drop50,mvn,4,0.9871285772970012,0.997017113741437,0.9322617680826636,0.9690011481056258,1.0,1089,871,aux_ridge1e-06_drop50,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s5__9635322c,2026-09-20T18:39:14+00:00,BRCA,mahala_geometry_brca,mahalamia,drop50,mvn,5,0.9885109711241704,0.9972444709342627,0.8990825688073395,0.9701834862385321,1.0,1089,872,aux_ridge1e-06_drop50,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s1__9635322c,2026-09-20T18:39:15+00:00,BRCA,mahala_geometry_brca,mahalamia,drop50,cvae,1,0.9982989077196937,0.9995694885841354,0.9735935706084959,0.9988518943742825,1.0,1089,871,aux_ridge1e-06_drop50,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s2__9635322c,2026-09-20T18:39:15+00:00,BRCA,mahala_geometry_brca,mahalamia,drop50,cvae,2,0.9957657021877204,0.9989590566538299,0.9357060849598163,0.9919632606199771,1.0,1089,871,aux_ridge1e-06_drop50,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s3__9635322c,2026-09-20T18:39:16+00:00,BRCA,mahala_geometry_brca,mahalamia,drop50,cvae,3,0.9913523420301457,0.9978828507307218,0.8771526980482205,0.983926521239954,1.0,1089,871,aux_ridge1e-06_drop50,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s4__9635322c,2026-09-20T18:39:16+00:00,BRCA,mahala_geometry_brca,mahalamia,drop50,cvae,4,0.9945227988497877,0.9986343202066492,0.8920780711825488,0.9931113662456946,1.0,1089,871,aux_ridge1e-06_drop50,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s5__9635322c,2026-09-20T18:39:17+00:00,BRCA,mahala_geometry_brca,mahalamia,drop50,cvae,5,0.9968080158965036,0.9992659641145846,0.9541284403669725,0.9942660550458715,1.0,1089,872,aux_ridge1e-06_drop50,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s1__9635322c,2026-09-20T18:39:17+00:00,BRCA,mahala_geometry_brca,mahalamia,drop50,nd,1,0.6734587471955676,0.8969977878371558,0.1354764638346728,0.33295063145809417,1.0,1089,871,aux_ridge1e-06_drop50,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s2__9635322c,2026-09-20T18:39:18+00:00,BRCA,mahala_geometry_brca,mahalamia,drop50,nd,2,0.6921022972645594,0.9024600043216899,0.12169919632606199,0.35706084959816303,1.0,1089,871,aux_ridge1e-06_drop50,MahalaMIA geometry: conditioning x projection x band x scaling x class
COMBINED__mahalamia__nd__s5__07598877,2026-09-20T18:39:18+00:00,COMBINED,mahala_geometry_combined,mahalamia,ridge1.0e-6_cc,nd,5,0.6370050485582431,0.8527720298806813,0.015900549291702804,0.16045099739809193,0.8709677419354839,4323,3459,aux_ridge1e-06_cc,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s3__9635322c,2026-09-20T18:39:18+00:00,BRCA,mahala_geometry_brca,mahalamia,drop50,nd,3,0.6539462180979366,0.8809936390494444,0.07462686567164178,0.24913892078071181,0.9818181818181818,1089,871,aux_ridge1e-06_drop50,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s4__9635322c,2026-09-20T18:39:18+00:00,BRCA,mahala_geometry_brca,mahalamia,drop50,nd,4,0.6704831523399235,0.8977466793255293,0.14121699196326062,0.36739380022962115,1.0,1089,871,aux_ridge1e-06_drop50,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s5__9635322c,2026-09-20T18:39:19+00:00,BRCA,mahala_geometry_brca,mahalamia,drop50,nd,5,0.639575318141462,0.8796356887389244,0.08830275229357798,0.29357798165137616,1.0,1089,872,aux_ridge1e-06_drop50,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s1__f2ea3106,2026-09-20T18:39:22+00:00,BRCA,mahala_geometry_brca,mahalamia,drop100,mvn,1,0.9775013429675897,0.9945987847354634,0.8530424799081515,0.9345579793340988,1.0,1089,871,aux_ridge1e-06_drop100,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s2__f2ea3106,2026-09-20T18:39:22+00:00,BRCA,mahala_geometry_brca,mahalamia,drop100,mvn,2,0.9943016041879522,0.998542626048869,0.878300803673938,0.9931113662456946,1.0,1089,871,aux_ridge1e-06_drop100,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s3__f2ea3106,2026-09-20T18:39:23+00:00,BRCA,mahala_geometry_brca,mahalamia,drop100,mvn,3,0.9768956909173259,0.9943605725059042,0.8381171067738232,0.931113662456946,1.0,1089,871,aux_ridge1e-06_drop100,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s4__f2ea3106,2026-09-20T18:39:23+00:00,BRCA,mahala_geometry_brca,mahalamia,drop100,mvn,4,0.9836421281033084,0.9962186828809882,0.928817451205511,0.9540757749712974,1.0,1089,871,aux_ridge1e-06_drop100,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s5__f2ea3106,2026-09-20T18:39:23+00:00,BRCA,mahala_geometry_brca,mahalamia,drop100,mvn,5,0.9860165729505771,0.9966153961602813,0.8784403669724771,0.963302752293578,1.0,1089,872,aux_ridge1e-06_drop100,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s1__f2ea3106,2026-09-20T18:39:24+00:00,BRCA,mahala_geometry_brca,mahalamia,drop100,cvae,1,0.9983305069570988,0.9995774542986795,0.9735935706084959,0.9988518943742825,1.0,1089,871,aux_ridge1e-06_drop100,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s2__f2ea3106,2026-09-20T18:39:24+00:00,BRCA,mahala_geometry_brca,mahalamia,drop100,cvae,2,0.9964450857919296,0.9991203942408154,0.9402985074626866,0.9919632606199771,1.0,1089,871,aux_ridge1e-06_drop100,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s3__f2ea3106,2026-09-20T18:39:25+00:00,BRCA,mahala_geometry_brca,mahalamia,drop100,cvae,3,0.9914840055193336,0.9979163534133676,0.878300803673938,0.983926521239954,1.0,1089,871,aux_ridge1e-06_drop100,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s4__f2ea3106,2026-09-20T18:39:25+00:00,BRCA,mahala_geometry_brca,mahalamia,drop100,cvae,4,0.994875657000811,0.998718002586775,0.8955223880597015,0.9931113662456946,1.0,1089,871,aux_ridge1e-06_drop100,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__cvae__s5__f2ea3106,2026-09-20T18:39:26+00:00,BRCA,mahala_geometry_brca,mahalamia,drop100,cvae,5,0.9970881072168435,0.9993301954657949,0.9506880733944955,0.9965596330275229,1.0,1089,872,aux_ridge1e-06_drop100,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s1__f2ea3106,2026-09-20T18:39:26+00:00,BRCA,mahala_geometry_brca,mahalamia,drop100,nd,1,0.6581331170541084,0.8896634508189032,0.13432835820895522,0.30539609644087257,1.0,1089,871,aux_ridge1e-06_drop100,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s2__f2ea3106,2026-09-20T18:39:26+00:00,BRCA,mahala_geometry_brca,mahalamia,drop100,nd,2,0.6714732617786158,0.8919413493708613,0.11251435132032148,0.2927669345579793,1.0,1089,871,aux_ridge1e-06_drop100,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s3__f2ea3106,2026-09-20T18:39:27+00:00,BRCA,mahala_geometry_brca,mahalamia,drop100,nd,3,0.6372670872876268,0.8723906120558864,0.05855338691159587,0.22732491389207807,0.9454545454545454,1089,871,aux_ridge1e-06_drop100,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s4__f2ea3106,2026-09-20T18:39:27+00:00,BRCA,mahala_geometry_brca,mahalamia,drop100,nd,4,0.6550574579466815,0.8896594916269434,0.11251435132032148,0.31917336394948337,1.0,1089,871,aux_ridge1e-06_drop100,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__nd__s5__f2ea3106,2026-09-20T18:39:28+00:00,BRCA,mahala_geometry_brca,mahalamia,drop100,nd,5,0.6215173550923774,0.8704872796115499,0.07568807339449542,0.25344036697247707,1.0,1089,872,aux_ridge1e-06_drop100,MahalaMIA geometry: conditioning x projection x band x scaling x class
BRCA__mahalamia__mvn__s1__85afa7c1,2026-09-20T18:39:30+00:00,BRCA,mahala_geometry_brca,mahalamia,drop200,mvn,1,0.9731459147452576,0.9934955803016845,0.8197474167623421,0.9242250287026407,1.0,1089,871,aux_ridge1e-06_drop200,MahalaMIA geometry: conditioning x projection x band x scaling x class
