dataset,target,binning,n_bins,epsilon,split,fingerprint,attack_edges,white_box,edge_mae,edge_max,cell_agreement,auc_ratio_shipped,auc_ratio_1_way_only,auc_log,auc_log_1_way_only,auc_log_2_way_only,auc_log_inverse_variance,auc_log_class_centred,auc_log_1_way_only_class_centred,auc_log_2_way_only_class_centred
COMBINED,"pgm@binning=dp_quantile,epsilon=3",dp_quantile,4,3.0,1,4809435b8edb79de,aux,False,0.9789162510820605,9.63469848548829,0.5128018819771735,0.5107987844221492,0.5011253121688168,0.5095798633979346,0.5002106199246449,0.512098275925474,0.5110124132028604,0.5098125482670661,0.5029647261773821,0.5117973903188384
COMBINED,"pgm@binning=dp_quantile,epsilon=3",dp_quantile,4,3.0,1,4809435b8edb79de,uniform,False,3.232788002726653,10.0,0.517867051539135,0.5074813534503221,0.5066542523494151,0.5159987563394925,0.5062834944185719,0.5133061644774453,0.5146160198183319,0.5162628670386504,0.5128183954773551,0.5124152087644633
COMBINED,"pgm@binning=dp_quantile,epsilon=3",dp_quantile,4,3.0,1,4809435b8edb79de,generator,True,0.0,0.0,1.0,0.5234185953991247,0.5238107496397731,0.5229304920816937,0.5321633340799754,0.5206163474493258,0.5216687784378689,0.5284845060628449,0.5337867790864445,0.5251303001835402
COMBINED,"pgm@binning=dp_quantile,epsilon=3",dp_quantile,4,3.0,3,4e14df3a009b1b98,aux,False,0.9660260044939474,10.128302004989699,0.5088091139465654,0.5089145718899294,0.5057666398098404,0.5090462929221675,0.5061170043829003,0.5117900353373428,0.5104621268600581,0.506946780022533,0.5054614080777755,0.5082011386848624
COMBINED,"pgm@binning=dp_quantile,epsilon=3",dp_quantile,4,3.0,3,4e14df3a009b1b98,uniform,False,3.250852079072938,10.0,0.5147151276734941,0.49269616905759284,0.4923561683220946,0.5037948361343555,0.4937913926657461,0.5033097416729908,0.5039128501556247,0.4990822988997616,0.49462484579612664,0.5009257247164153
COMBINED,"pgm@binning=dp_quantile,epsilon=3",dp_quantile,4,3.0,3,4e14df3a009b1b98,generator,True,0.0,0.0,1.0,0.5161889829063544,0.512349682565685,0.519138330486064,0.5219091526058366,0.5168342153739173,0.5180437755125921,0.5233915156945275,0.5182062537401753,0.5197207112935741
COMBINED,"pgm@binning=dp_quantile,epsilon=3",dp_quantile,4,3.0,4,cd8de20e23495833,aux,False,0.9361160825529766,10.303857980380549,0.5168788526864675,0.5010426370284711,0.4958267750259656,0.5007558783848897,0.4949119580696626,0.5025453593952438,0.5016268617562344,0.4989784432452111,0.49477041908922514,0.502499518165173
COMBINED,"pgm@binning=dp_quantile,epsilon=3",dp_quantile,4,3.0,4,cd8de20e23495833,uniform,False,3.2644853442399455,11.0,0.5188580886843426,0.5014511928088828,0.5005065957834098,0.5009258590044221,0.497231791997259,0.505277764393477,0.5020645283907788,0.4983196010407633,0.49355211311340247,0.5057964060475625
COMBINED,"pgm@binning=dp_quantile,epsilon=3",dp_quantile,4,3.0,4,cd8de20e23495833,generator,True,0.0,0.0,1.0,0.5165774603021639,0.5056672475453192,0.5194229626417397,0.515066707354941,0.519525017934963,0.5195514519289455,0.5301779175098776,0.5160648415834164,0.5289950799310441
COMBINED,"pgm@binning=dp_quantile,epsilon=30",dp_quantile,4,30.0,1,b492c3173669e3ad,aux,False,0.30823521167042434,1.504945630259975,0.6382033229782961,0.511689740135131,0.502952356435776,0.51182179548471,0.5037677564297584,0.5151739954599704,0.5143562552446033,0.5160305164868596,0.509247217643932,0.5181123105674368
COMBINED,"pgm@binning=dp_quantile,epsilon=30",dp_quantile,4,30.0,1,b492c3173669e3ad,uniform,False,3.9737559645535105,14.0,0.3222959232185102,0.514512381442713,0.5108910560081841,0.5227178662530046,0.5103310744625013,0.5162688847507831,0.5174373238565511,0.5220047673652785,0.518446627908143,0.5173280020861402
COMBINED,"pgm@binning=dp_quantile,epsilon=30",dp_quantile,4,30.0,1,b492c3173669e3ad,generator,True,0.0,0.0,1.0,0.5314712971847138,0.5589291146942501,0.5357709525035353,0.5634226740706814,0.5324999916420665,0.5331385377628153,0.5375555384682248,0.5709297699562379,0.5330743488333997
COMBINED,"pgm@binning=dp_quantile,epsilon=3",dp_quantile,4,3.0,5,562c1738845a13e1,aux,False,0.9749812757064045,10.13469848548829,0.5120468961615404,0.5055270469949568,0.5022321667576799,0.5075306768173204,0.5032115629651045,0.5067149036865718,0.5071050560534516,0.5095466871178782,0.5043636166522116,0.5083551497435568
COMBINED,"pgm@binning=dp_quantile,epsilon=3",dp_quantile,4,3.0,5,562c1738845a13e1,uniform,False,3.230231765507839,10.5,0.5190106469083662,0.4958746239011489,0.49453786686368356,0.49604426991316264,0.4965920224213807,0.4984126219309799,0.4968413050228604,0.49478480721253193,0.492753404966111,0.4919536929962631
COMBINED,"pgm@binning=dp_quantile,epsilon=3",dp_quantile,4,3.0,5,562c1738845a13e1,generator,True,0.0,0.0,1.0,0.5173828605998307,0.5145654652918313,0.5178546572012892,0.5217458080370049,0.5166142671292282,0.5172135491953358,0.5254646360005568,0.5219328536399944,0.5208396908761899
COMBINED,"pgm@binning=dp_quantile,epsilon=30",dp_quantile,4,30.0,3,f185ba33f9bb1dea,aux,False,0.3146581266588535,2.004945630259975,0.6343132065278836,0.5129427615280977,0.5084037349933304,0.5107874176325652,0.5084665866533832,0.5123309607946054,0.5120394360735097,0.5087561054704346,0.507638482600454,0.5112698375552042
COMBINED,"pgm@binning=dp_quantile,epsilon=30",dp_quantile,4,30.0,3,f185ba33f9bb1dea,uniform,False,3.9677914110429446,14.0,0.32476168986261245,0.4958594797353544,0.49493676387500546,0.4960764516894727,0.492392274594891,0.5008802575580793,0.4999291247237703,0.4970299247451666,0.4919757151883711,0.49968407011303273
COMBINED,"pgm@binning=dp_quantile,epsilon=30",dp_quantile,4,30.0,3,f185ba33f9bb1dea,generator,True,0.0,0.0,1.0,0.5241791673492313,0.5496564889324245,0.5263619252667016,0.5553372091857033,0.5229311607163751,0.5235459703059337,0.5294205946168221,0.5613846755617367,0.5247170839504275
COMBINED,"pgm@binning=dp_quantile,epsilon=100",dp_quantile,4,100.0,2,0a1be5d53a20abb9,aux,False,0.3111448169472282,1.0410315674440263,0.6298121476082418,0.49897832620680205,0.4961971402494676,0.4951781409949953,0.49579261626721316,0.49666752474784115,0.4964348398787097,0.49627670777655564,0.4931291100138073,0.4986252870950163
COMBINED,"pgm@binning=dp_quantile,epsilon=100",dp_quantile,4,100.0,2,0a1be5d53a20abb9,uniform,False,3.989604635310157,14.0,0.3110700031741572,0.5104206715098105,0.5056690191463541,0.5129477762882083,0.5078745106429925,0.5148941718457994,0.5148420183406492,0.5150432773797544,0.5105346737229913,0.520634400585724
COMBINED,"pgm@binning=dp_quantile,epsilon=100",dp_quantile,4,100.0,2,0a1be5d53a20abb9,generator,True,0.0,0.0,1.0,0.5297355215517674,0.5655646452725857,0.5302132610316365,0.5729938452177576,0.5258654640157531,0.5265080219445902,0.5389610085685534,0.5782038466553222,0.5339663074984037
COMBINED,"pgm@binning=dp_quantile,epsilon=30",dp_quantile,4,30.0,2,1596c054dc9637d0,aux,False,0.3165045310507579,1.5410315674440263,0.632031455850123,0.4989141372773864,0.49517446350424754,0.4954268730964806,0.4950153284500714,0.4965799336045762,0.49639672770186916,0.4951199697777124,0.49226356241871916,0.49738463544365585
COMBINED,"pgm@binning=dp_quantile,epsilon=30",dp_quantile,4,30.0,2,1596c054dc9637d0,uniform,False,3.966768916155419,14.0,0.32328222987615113,0.5110963268553776,0.5039422700816069,0.5151793445374218,0.5096691261279032,0.5119368006499129,0.5134562729634223,0.5161274685156645,0.5118993571077538,0.5197822256842641
COMBINED,"pgm@binning=dp_quantile,epsilon=30",dp_quantile,4,30.0,2,1596c054dc9637d0,generator,True,0.0,0.0,1.0,0.5247638883781263,0.5568693855581595,0.5222839223447681,0.5638368932558163,0.5187909747690702,0.5194064529933102,0.5351989355335872,0.5686520659140069,0.5307374706218637
COMBINED,"pgm@binning=dp_quantile,epsilon=30",dp_quantile,4,30.0,4,b09728e607b7d8a5,aux,False,0.308502252622857,2.004945630259975,0.6375845752045818,0.504966244793507,0.49802347338665637,0.49917987697150756,0.49449302945616913,0.5016623301532235,0.5010530098615528,0.49793614082425874,0.4929655461330078,0.502062855353185
COMBINED,"pgm@binning=dp_quantile,epsilon=30",dp_quantile,4,30.0,4,b09728e607b7d8a5,uniform,False,3.9717109747784596,14.0,0.3230102268410703,0.5007337942886512,0.5003961753022175,0.5068139475121262,0.5032888573019392,0.5119930026875676,0.5107181480410738,0.5028260951034874,0.4951839939824184,0.5101670494576681
COMBINED,"pgm@binning=dp_quantile,epsilon=30",dp_quantile,4,30.0,4,b09728e607b7d8a5,generator,True,0.0,0.0,1.0,0.5276857607101175,0.5538965714775197,0.526786001092159,0.5602671640272825,0.5240512538412943,0.5245946564517683,0.535192011178568,0.5731880333643848,0.5307835571188418
COMBINED,"pgm@binning=dp_quantile,epsilon=100",dp_quantile,4,100.0,3,5407129591daed9c,aux,False,0.30831789306269114,1.004945630259975,0.6327074425233934,0.5132867740716843,0.5090880825897558,0.5119474988048155,0.5092916818502459,0.5140647305235075,0.5137795578318852,0.5087320346219038,0.5086701859138731,0.5109632685537766
COMBINED,"pgm@binning=dp_quantile,epsilon=100",dp_quantile,4,100.0,3,5407129591daed9c,uniform,False,3.989945466939332,14.0,0.31246005694560935,0.49813584650822257,0.49651039559770926,0.4982234376514875,0.4964415262255238,0.5012901306177849,0.5006843475964254,0.49820872768849644,0.4941614819619079,0.5015980368885754
COMBINED,"pgm@binning=dp_quantile,epsilon=100",dp_quantile,4,100.0,3,5407129591daed9c,generator,True,0.0,0.0,1.0,0.5274752020112531,0.555623050512007,0.5294857864982598,0.5618915006502472,0.5257989348649525,0.5262479230535209,0.5334156868382607,0.5693651648017332,0.5281842890908908
COMBINED,"pgm@binning=dp_quantile,epsilon=100",dp_quantile,4,100.0,4,decad0c711b3000f,aux,False,0.305094265818314,1.004945630259975,0.6344607977399622,0.5064850283211804,0.49777117931750775,0.5003396266315463,0.4945104290471449,0.5040139517951023,0.503395597100425,0.5001171126315678,0.49305421712548053,0.5057455457047102
COMBINED,"pgm@binning=dp_quantile,epsilon=100",dp_quantile,4,100.0,4,decad0c711b3000f,uniform,False,3.9906271301976823,14.0,0.31229851079520915,0.5011674456329703,0.4995630025804932,0.5089464012292142,0.5031627102673648,0.51470666966475,0.513554281370124,0.5037258547214459,0.49636883920636454,0.5095684366065979
COMBINED,"pgm@binning=dp_quantile,epsilon=100",dp_quantile,4,100.0,4,decad0c711b3000f,generator,True,0.0,0.0,1.0,0.5315575043097448,0.5623250002676861,0.5317954102555866,0.5690469307121518,0.5278962288394206,0.5284108552032808,0.5389386115661774,0.5817757353334833,0.5341319745591211
COMBINED,"pgm@binning=dp_quantile,epsilon=100",dp_quantile,4,100.0,1,82a603ae151d2b7e,aux,False,0.3054931036967715,0.9485489488295009,0.6339108785603423,0.5125288766603036,0.5043681903736665,0.5126077755527102,0.5053230006987233,0.5159262094765593,0.5153234353112661,0.5162311068912834,0.5101304840580776,0.5179281017127078
COMBINED,"pgm@binning=dp_quantile,epsilon=100",dp_quantile,4,100.0,1,82a603ae151d2b7e,uniform,False,3.991990456714383,14.0,0.3120142084924551,0.5159877238672492,0.5123536943737734,0.5222454758505869,0.5101826375632277,0.518583029383151,0.5198226780824895,0.5240170234389887,0.517792368872381,0.5206170160840072
COMBINED,"pgm@binning=dp_quantile,epsilon=100",dp_quantile,4,100.0,1,82a603ae151d2b7e,generator,True,0.0,0.0,1.0,0.5345319724388784,0.564251446758292,0.5395407148373379,0.5693748600046136,0.5362306388470064,0.5366562248217253,0.5414122233106109,0.5775385551473169,0.5366401775893714
COMBINED,"pgm@binning=dp_quantile,epsilon=30",dp_quantile,4,30.0,5,7d7d7a2247a4c194,aux,False,0.31083641008176954,2.004945630259975,0.6360533163792659,0.505229580910775,0.5016911063998373,0.5066894735151457,0.5004784887518337,0.506018920047541,0.5061179638730954,0.5062675334339832,0.5003540147548531,0.5054601254912039
COMBINED,"pgm@binning=dp_quantile,epsilon=30",dp_quantile,4,30.0,5,7d7d7a2247a4c194,uniform,False,3.9693251533742333,14.0,0.3240067040469794,0.4965083705416894,0.49123930594370036,0.49405670125169976,0.49278853875558126,0.49618513967856265,0.4952893953508293,0.4942849035794974,0.48830580182668937,0.4926332808668744
COMBINED,"pgm@binning=dp_quantile,epsilon=30",dp_quantile,4,30.0,5,7d7d7a2247a4c194,generator,True,0.0,0.0,1.0,0.5178573340614393,0.550860342852248,0.5236902123285472,0.5563298373539773,0.5198057536432066,0.5205054179649438,0.5293383872452968,0.5634295396871286,0.5242533567826283
COMBINED,"pgm@binning=dp_quantile,epsilon=300",dp_quantile,4,300.0,1,7f6b6f7c6c867936,aux,False,0.3067148773009353,0.9485489488295009,0.6307298621961667,0.5122734582120041,0.5034645306017378,0.5123620523072911,0.5045350147266788,0.5165754537522107,0.5158372810639316,0.5162301039392613,0.508913903255248,0.5181674729286533
COMBINED,"pgm@binning=dp_quantile,epsilon=300",dp_quantile,4,300.0,1,7f6b6f7c6c867936,uniform,False,3.9976141785957737,14.0,0.30847864208516107,0.5146554692645353,0.5126211482463384,0.5217142455962048,0.5114771143064419,0.5203438788166503,0.5210680101766199,0.5245806824754193,0.5192807496732048,0.5212505474446454
COMBINED,"pgm@binning=dp_quantile,epsilon=300",dp_quantile,4,300.0,1,7f6b6f7c6c867936,generator,True,0.0,0.0,1.0,0.5354326233547408,0.5652042511793044,0.5420564528261517,0.5706512836114297,0.5381950875409957,0.5386480875376525,0.5417512210940869,0.5788688038459867,0.5370259798005463
COMBINED,"pgm@binning=dp_quantile,epsilon=100",dp_quantile,4,100.0,5,83bcf17cc2536145,aux,False,0.3077008419149828,1.504945630259975,0.6319056248808509,0.504263569004101,0.5004262899789064,0.5064639480474982,0.5000913478526228,0.5064452100264474,0.5065589765828274,0.5061510900174531,0.5001117589112674,0.5058750388144722
COMBINED,"pgm@binning=dp_quantile,epsilon=100",dp_quantile,4,100.0,5,83bcf17cc2536145,uniform,False,3.990286298568507,14.0,0.31109649390453026,0.49822490711295275,0.49153877967299475,0.4960579888214319,0.4955393471673466,0.4955925497628302,0.49538241624104595,0.498070987654321,0.4919115324488987,0.49692596072510786
COMBINED,"pgm@binning=dp_quantile,epsilon=100",dp_quantile,4,100.0,5,83bcf17cc2536145,generator,True,0.0,0.0,1.0,0.5205275020611824,0.5572459927403552,0.5260669295343334,0.5629938806976968,0.5218699474264666,0.5224049848489716,0.5328631428479651,0.5707969280352917,0.5274809809086334
COMBINED,"pgm@binning=dp_quantile,epsilon=300",dp_quantile,4,300.0,2,7dce3f3d9809ad23,aux,False,0.30954608239060616,1.004945630259975,0.6282357126266647,0.4999515239855976,0.4973759431927975,0.4976614502017605,0.4976296900543934,0.4982709107138678,0.4981853254746471,0.4997953977874878,0.49556093435010384,0.5022870649277708
COMBINED,"pgm@binning=dp_quantile,epsilon=300",dp_quantile,4,300.0,2,7dce3f3d9809ad23,uniform,False,3.9960804362644855,14.0,0.30833649093378407,0.5083856818569322,0.504087698124814,0.5077140383194536,0.5039619948047085,0.5101137681910423,0.5098630301855127,0.5093455069420996,0.5061628058585771,0.5155985784826673
COMBINED,"pgm@binning=dp_quantile,epsilon=300",dp_quantile,4,300.0,2,7dce3f3d9809ad23,generator,True,0.0,0.0,1.0,0.5281883008989794,0.5652584105884988,0.5258888662296024,0.5724545913471986,0.5219542854468319,0.5224343651480858,0.5389041746206333,0.5775923802391706,0.5338596602667183
COMBINED,"pgm@binning=dp_quantile,epsilon=300",dp_quantile,4,300.0,3,bc4ddeee224e3475,aux,False,0.30798345907205504,0.9485489488295009,0.6296517840797333,0.5128310995363018,0.5092495578653169,0.5127628987987978,0.5099061571224638,0.5148122640973264,0.5145301002617705,0.5103952633919169,0.5096350257591511,0.5124546582106667
COMBINED,"pgm@binning=dp_quantile,epsilon=300",dp_quantile,4,300.0,3,bc4ddeee224e3475,uniform,False,3.9972733469665984,14.0,0.3081044605186412,0.4963659705065242,0.49519920298745973,0.4993962228826847,0.4980352169886699,0.5006221645710541,0.5002754774887419,0.49741171514825305,0.4944055336206234,0.5015549099516243
COMBINED,"pgm@binning=dp_quantile,epsilon=300",dp_quantile,4,300.0,3,bc4ddeee224e3475,generator,True,0.0,0.0,1.0,0.5282571702711647,0.5560021663763678,0.5305398890735064,0.5623110689128334,0.5264588772955064,0.5269479835649595,0.5336450285339851,0.5696159028072627,0.5283089894589743
COMBINED,"pgm@binning=dp_quantile,epsilon=300",dp_quantile,4,300.0,4,5368933029ac10ec,aux,False,0.30490062098250104,0.9485489488295009,0.6315049525839579,0.5063240821046546,0.4978153475099847,0.5012842236570192,0.49478179574486314,0.504939141584487,0.5044158154251389,0.49869001156403586,0.49423571627423896,0.5027692118252973
COMBINED,"pgm@binning=dp_quantile,epsilon=300",dp_quantile,4,300.0,4,5368933029ac10ec,uniform,False,3.9981254260395365,14.0,0.30759025652014926,0.5017202172539698,0.49828982097159313,0.5080054848864476,0.501367206321673,0.5146678551925734,0.5137209159144689,0.5041190185559945,0.4977875750859272,0.5099662849464093
COMBINED,"pgm@binning=dp_quantile,epsilon=300",dp_quantile,4,300.0,4,5368933029ac10ec,generator,True,0.0,0.0,1.0,0.5311118070947503,0.5612472294497447,0.5311151531699378,0.5690094546700502,0.5274471855492382,0.5278774908183697,0.53939568543681,0.5816616341695844,0.5345398611244954
COMBINED,"pgm@binning=dp_quantile,epsilon=1000",dp_quantile,4,1000.0,2,58a704cb560f1668,aux,False,0.306879965357233,0.9485489488295009,0.6294230650058871,0.500657602209169,0.4979740369153207,0.49830935720804903,0.49811879632384654,0.4994440302624057,0.4991033608922261,0.49996055055379673,0.49613863471484404,0.5028333394624847
COMBINED,"pgm@binning=dp_quantile,epsilon=1000",dp_quantile,4,1000.0,2,58a704cb560f1668,uniform,False,4.0010224948875255,14.0,0.3061027547048247,0.5069049903549447,0.5014208486980011,0.5050572184128619,0.5004222428013119,0.5080730951433721,0.507714706954135,0.5086731947699396,0.5043160368685163,0.5139838257270566
COMBINED,"pgm@binning=dp_quantile,epsilon=1000",dp_quantile,4,1000.0,2,58a704cb560f1668,generator,True,0.0,0.0,1.0,0.5280358521916173,0.5655358939812849,0.5259279813584651,0.5724753190223224,0.5219121614619029,0.5223544633036571,0.5390562890106547,0.5786631986814524,0.5339515975354125
COMBINED,"pgm@binning=dp_quantile,epsilon=300",dp_quantile,4,300.0,5,1e94df9afb5c00c5,aux,False,0.3061265210044372,1.004945630259975,0.6316724118438163,0.5040654813529921,0.49993374771128457,0.5066058216354545,0.4999685468932361,0.5062966442881158,0.5064047225166768,0.5067942056685191,0.5000672561112717,0.5063535275663058
COMBINED,"pgm@binning=dp_quantile,epsilon=300",dp_quantile,4,300.0,5,1e94df9afb5c00c5,uniform,False,3.997784594410361,14.0,0.3081233824689077,0.49822055721520886,0.4930317984217232,0.4975720878438427,0.4973606158919833,0.49453050549827077,0.4949082773869562,0.4992280604542097,0.4940965195464328,0.49699589369652974
COMBINED,"pgm@binning=dp_quantile,epsilon=300",dp_quantile,4,300.0,5,1e94df9afb5c00c5,generator,True,0.0,0.0,1.0,0.5211180843318022,0.5576893477027186,0.5266782574711166,0.5634947881532877,0.5223752047798014,0.5228513512790037,0.5332261920058248,0.5714457320141767,0.527605454905614
COMBINED,"pgm@binning=dp_quantile,epsilon=1000",dp_quantile,4,1000.0,1,1142274c4aed6a15,aux,False,0.30601151464730114,0.9485489488295009,0.6302740797191225,0.5134415630004313,0.5044450833620289,0.513927660413818,0.5048603054991859,0.5180093408264993,0.5173647769936178,0.5176954168435762,0.5093595482704092,0.5191262950617985
COMBINED,"pgm@binning=dp_quantile,epsilon=1000",dp_quantile,4,1000.0,1,1142274c4aed6a15,uniform,False,4.001533742331288,14.0,0.30624372323431004,0.5149182426943303,0.5128618567316467,0.5225383378410454,0.5109977032398694,0.5204679105500524,0.52123851202038,0.5236666588659287,0.5172143341903002,0.521433084712671
COMBINED,"pgm@binning=dp_quantile,epsilon=1000",dp_quantile,4,1000.0,1,1142274c4aed6a15,generator,True,0.0,0.0,1.0,0.533752010083011,0.5627971663262201,0.5392184329208972,0.5680499603833951,0.5359882587749945,0.536311877960798,0.541878596000896,0.577068504966284,0.5372315849650806
COMBINED,"pgm@binning=dp_quantile,epsilon=1000",dp_quantile,4,1000.0,3,9dab56a0b71bce73,aux,False,0.30755081752284197,0.9485489488295009,0.6293428832416328,0.5138638058017432,0.5099191954987513,0.5134683083876878,0.5104581150519697,0.515290672211877,0.5150991083756524,0.5104908781513589,0.5100783305529275,0.5117241748212238
COMBINED,"pgm@binning=dp_quantile,epsilon=1000",dp_quantile,4,1000.0,3,9dab56a0b71bce73,uniform,False,4.000681663258351,14.0,0.30625223811193,0.49610687456747693,0.49436274100101296,0.500301554241317,0.4988051498243162,0.5012075542346306,0.5009685173360258,0.4994467048011314,0.49405182587415625,0.5031790235927747
COMBINED,"pgm@binning=dp_quantile,epsilon=1000",dp_quantile,4,1000.0,3,9dab56a0b71bce73,generator,True,0.0,0.0,1.0,0.5290508396380011,0.5556277309547768,0.5301731429507517,0.5618169478832697,0.5265762226820943,0.5269840898377558,0.5344079407054765,0.569865972178111,0.5290451562432092
COMBINED,"pgm@binning=dp_quantile,epsilon=1000",dp_quantile,4,1000.0,5,30183f4e5cd9a6ac,aux,False,0.30927070574797033,0.9485489488295009,0.6274504516906053,0.5034233695244826,0.4999621893503796,0.5058706889167283,0.5001361852601373,0.505141244525821,0.5051757091002538,0.5066125137858297,0.5000458412300708,0.5065378963091453
COMBINED,"pgm@binning=dp_quantile,epsilon=1000",dp_quantile,4,1000.0,5,30183f4e5cd9a6ac,uniform,False,4.0,14.0,0.30625436683133495,0.4987576022828263,0.4939693686893022,0.49982600409024236,0.49947031629779537,0.4967937907551958,0.4971514861927554,0.5017660584840405,0.49766510873405934,0.5009148169563029
COMBINED,"pgm@binning=dp_quantile,epsilon=1000",dp_quantile,4,1000.0,5,30183f4e5cd9a6ac,generator,True,0.0,0.0,1.0,0.5214945177904127,0.5579051695523218,0.5266802651162293,0.5637407246795798,0.5222764955617658,0.5227563227436746,0.5338887148929792,0.5714996038246978,0.5281839913055583
BRCA,"pgm@binning=dp_quantile,epsilon=0.1",dp_quantile,4,0.1,3,be1dacd989a508ef,aux,False,4.378280756781364,17.42231717896846,0.27698532076669274,0.5077154804664048,0.5044396928554125,0.5136877363359631,0.5060143881860983,0.5157627529255627,0.514777910026438,0.5202603777162177,0.5118075817103613,0.5246737378737927
BRCA,"pgm@binning=dp_quantile,epsilon=0.1",dp_quantile,4,0.1,3,be1dacd989a508ef,uniform,False,1.843558282208589,8.5,0.6470345770401543,0.495781501806423,0.4927690411738063,0.5095324366171963,0.5148358419616806,0.5090268488187152,0.5097325651207617,0.5299508105204394,0.5181168961122405,0.5371975689653357
BRCA,"pgm@binning=dp_quantile,epsilon=0.1",dp_quantile,4,0.1,3,be1dacd989a508ef,generator,True,0.0,0.0,1.0,0.4967294789285752,0.5038972392799587,0.5049031483373534,0.5081262705526707,0.5048083506251383,0.5050822106826489,0.5122236383361949,0.5079524747469428,0.5115337216528508
BRCA,"pgm@binning=dp_quantile,epsilon=0.1",dp_quantile,4,0.1,1,39a40a01e0fae74b,aux,False,4.406372011412324,15.13452112585489,0.2802959883272209,0.4876236320163474,0.4924741149580257,0.4928427727277515,0.49679794394295285,0.49395927911606397,0.49313243240396465,0.49256364613067344,0.48700218034738096,0.49454913154762536
BRCA,"pgm@binning=dp_quantile,epsilon=0.1",dp_quantile,4,0.1,1,39a40a01e0fae74b,uniform,False,1.8726993865030674,9.0,0.6443482980013934,0.4950757855043765,0.4938908141016864,0.4917894648142491,0.492826973109049,0.49306396738958697,0.4917525990372765,0.48669145451289775,0.4851799576570219,0.4889086676708202
BRCA,"pgm@binning=dp_quantile,epsilon=0.1",dp_quantile,4,0.1,1,39a40a01e0fae74b,generator,True,0.0,0.0,1.0,0.490809888454692,0.4891140627139532,0.48936159007362623,0.4925267803537008,0.4913944743466857,0.4895090531815165,0.48489556452037624,0.4808087298159871,0.49392241333909137
BRCA,"pgm@binning=dp_quantile,epsilon=0.1",dp_quantile,4,0.1,2,39b1a2fcb2c66063,aux,False,4.406011617734664,16.96725404991212,0.2746567740990496,0.4964714184897671,0.4945912638641654,0.4887822707211999,0.4910416161956625,0.49408567606568427,0.4906466257280991,0.4809456598447424,0.48315760646309736,0.4800398150391304
BRCA,"pgm@binning=dp_quantile,epsilon=0.1",dp_quantile,4,0.1,2,39b1a2fcb2c66063,uniform,False,1.8079413769597819,10.0,0.6492157116808539,0.4938802810225513,0.4962765565257692,0.49252678035370084,0.49605536186393373,0.4975141933241344,0.4933536270658002,0.4889823992247654,0.48884020265644257,0.489730247843352
BRCA,"pgm@binning=dp_quantile,epsilon=0.1",dp_quantile,4,0.1,2,39b1a2fcb2c66063,generator,True,0.0,0.0,1.0,0.4873497719588368,0.4938486817851463,0.5015378295537134,0.497982915345643,0.507204626128356,0.5039341050569313,0.4862437986496592,0.48846627834714923,0.48620693287268674
COMBINED,"pgm@binning=dp_quantile,epsilon=1000",dp_quantile,4,1000.0,4,5b22b9a43f6a1586,aux,False,0.30486771020526815,0.9485489488295009,0.6309432071854214,0.5065820645016221,0.49809340635807825,0.5032125667876607,0.49658198419581767,0.5059770941076954,0.5055832610581092,0.5021572146734766,0.49628351428907946,0.5065609842279399
COMBINED,"pgm@binning=dp_quantile,epsilon=1000",dp_quantile,4,1000.0,4,5b22b9a43f6a1586,uniform,False,4.002726653033402,14.0,0.30497713518834674,0.5057348382641098,0.5022140979516666,0.5108135111839217,0.5032814959365263,0.5159266486781664,0.5154488291413704,0.5115690549612926,0.5041049650402064,0.5140996916257107
COMBINED,"pgm@binning=dp_quantile,epsilon=1000",dp_quantile,4,1000.0,4,5b22b9a43f6a1586,generator,True,0.0,0.0,1.0,0.531459129699228,0.5621543504331161,0.5311907744691786,0.5698489849346311,0.5276897760003426,0.5280812667972974,0.5398955890698447,0.5838974816099708,0.5349263328086687
BRCA,"pgm@binning=dp_quantile,epsilon=0.1",dp_quantile,4,0.1,5,6f82edc2d50bd142,aux,False,4.373503683113343,16.42231717896846,0.2784265784823509,0.5078319874857311,0.5051103454107302,0.5139252948885977,0.5058343550500993,0.5139517185980637,0.5141525387900054,0.5142793725954424,0.5097926267281107,0.51673149283389
BRCA,"pgm@binning=dp_quantile,epsilon=0.1",dp_quantile,4,0.1,5,6f82edc2d50bd142,uniform,False,1.8004430811179277,10.0,0.678231468805925,0.514807846784763,0.5098507588889358,0.5053587282797108,0.5024151270451951,0.4989430516213588,0.5037680209698558,0.5050892064431574,0.5078372722276243,0.5012683380543694
BRCA,"pgm@binning=dp_quantile,epsilon=0.1",dp_quantile,4,0.1,5,6f82edc2d50bd142,generator,True,0.0,0.0,1.0,0.5149293958483068,0.5148976873969475,0.5075043334883524,0.5066799137530122,0.5057392296960217,0.5067221916881579,0.5107016023337421,0.5100674333065573,0.5075254724559253
BRCA,"pgm@binning=dp_quantile,epsilon=0.1",dp_quantile,4,0.1,4,0f8efe19e3c7e469,aux,False,4.299215744573053,17.42231717896846,0.27990163768189424,0.4888928680521177,0.5001579961870253,0.508921518027365,0.4994838791223839,0.5138509990625559,0.5111808635018275,0.510290818314918,0.5044818251719525,0.5130294188900241
BRCA,"pgm@binning=dp_quantile,epsilon=0.1",dp_quantile,4,0.1,4,0f8efe19e3c7e469,uniform,False,1.8173142467620995,9.0,0.6171831721190338,0.5036444453807182,0.5106542095450763,0.4911100812100402,0.49977353879859693,0.48683365108122056,0.4890561307787105,0.5029018633016991,0.504013103150444,0.4969822728278158
